Miranda,1E-1,1E-2,1E-3,1E-4,1E-5,1E-6,1E-7,1E-8
density,0.14098366666666667,0.15626033333333333,0.17663866666666664,0.20598499999999997,0.24427733333333335,0.254404,0.29033966666666666,0.316984
diffusivity,0.088016,0.10500599999999999,0.12335,0.145972,0.17602966666666667,0.20237966666666665,0.22944233333333333,0.2715906666666667
pressure,0.09842133333333332,0.11633833333333332,0.142958,0.19151366666666667,0.23349799999999998,0.27675999999999995,0.3429203333333333,0.39875900000000003
velocityx,0.13593633333333335,0.161339,0.209502,0.254332,0.30480233333333334,0.36190933333333336,0.444588,0.5089976666666667
velocityy,0.13475833333333334,0.16158733333333333,0.19330333333333335,0.2505726666666666,0.30059566666666665,0.3565776666666667,0.43754800000000005,0.5063070000000001
velocityz,0.12223733333333335,0.14981733333333333,0.190594,0.229656,0.278206,0.3505276666666666,0.4108793333333334,0.47902633333333333
viscocity,0.088586,0.10454066666666667,0.123207,0.14294366666666666,0.17526466666666665,0.20077066666666665,0.22950366666666666,0.271588
