CESM,1E-1,1E-2,1E-3,1E-4,1E-5,1E-6,1E-7,1E-8
AEROD_v_1_1800_3600,0.008774666666666667,0.008589666666666667,0.008446666666666667,0.008285333333333334,0.008341666666666666,0.008318333333333332,0.008475000000000002,0.008481333333333334
CLDHGH_1_1800_3600,0.019106666666666664,0.03311466666666666,0.047439666666666665,0.050772333333333336,0.05248166666666667,0.052953,0.05322466666666666,0.053008333333333345
CLDLOW_1_1800_3600,0.018383,0.031235666666666672,0.04365866666666666,0.049456333333333345,0.05119033333333334,0.051652,0.052154,0.052099
CLDMED_1_1800_3600,0.017346666666666666,0.035677999999999994,0.045719666666666665,0.05018,0.052179,0.05268799999999999,0.05332,0.05301466666666666
CLDTOT_1_1800_3600,0.019773,0.034769999999999995,0.048171,0.051318333333333334,0.052597666666666675,0.053164333333333334,0.053477,0.052729
FLDSC_1_1800_3600,0.014833666666666667,0.018677000000000003,0.027534000000000003,0.04054766666666667,0.04994133333333334,0.052425,0.053802666666666665,0.053875
FLDS_1_1800_3600,0.014897,0.02328266666666667,0.039094666666666666,0.048386000000000005,0.052311666666666666,0.05327433333333333,0.053842,0.05364766666666667
FLNSC_1_1800_3600,0.016131333333333334,0.022523666666666664,0.035005,0.04815833333333334,0.051902,0.053718999999999996,0.05461833333333333,0.054252
FLNS_1_1800_3600,0.017408333333333335,0.028876333333333334,0.043054,0.050144333333333325,0.05234766666666666,0.053075000000000004,0.05390166666666666,0.05314733333333333
FLNTC_1_1800_3600,0.014881333333333335,0.019873333333333333,0.030236666666666665,0.043317666666666664,0.05100933333333333,0.053711666666666665,0.05417566666666667,0.05395
FLNT_1_1800_3600,0.015202666666666668,0.026453,0.04156733333333333,0.04961633333333334,0.051997999999999996,0.05334033333333333,0.053498,0.05345366666666667
FLUTC_1_1800_3600,0.014901,0.019886666666666667,0.030443,0.04337566666666667,0.05098900000000001,0.053243000000000006,0.05502633333333332,0.05393066666666666
FLUT_1_1800_3600,0.015521333333333333,0.026506,0.041542,0.04882433333333333,0.052083,0.05434466666666667,0.05415066666666666,0.053541666666666675
FREQSH_1_1800_3600,0.020475666666666666,0.035265333333333336,0.046477333333333336,0.051061666666666665,0.052692333333333334,0.05332933333333334,0.053403,0.053137666666666666
FREQZM_1_1800_3600,0.014859333333333334,0.02404133333333333,0.03565533333333333,0.038792,0.039975666666666666,0.041764,0.040640666666666665,0.04033433333333333
FSDSC_1_1800_3600,0.013584333333333335,0.014818333333333334,0.020094,0.033039,0.042895666666666665,0.047282,0.04811766666666667,0.048535333333333326
FSDS_1_1800_3600,0.014917999999999999,0.023317,0.03946533333333333,0.044816,0.04734533333333333,0.048749999999999995,0.049552000000000006,0.048946666666666666
FSDTOA_1_1800_3600,0.013599,0.014154333333333333,0.014899666666666667,0.017582333333333335,0.027358333333333335,0.03702933333333333,0.04294633333333333,0.043534666666666666
FSNSC_1_1800_3600,0.013999666666666667,0.019114999999999997,0.026205333333333334,0.03671166666666666,0.04528566666666667,0.047830000000000004,0.04884766666666667,0.049211333333333336
FSNS_1_1800_3600,0.01511366666666667,0.028263,0.03986166666666666,0.045069000000000005,0.047768,0.04889433333333334,0.04925266666666667,0.04884866666666667
FSNTC_1_1800_3600,0.014101,0.01723,0.024513999999999998,0.03482,0.04328233333333333,0.04732033333333333,0.04845133333333334,0.04888566666666667
FSNTOAC_1_1800_3600,0.014018666666666665,0.017082,0.024426666666666666,0.03464333333333333,0.043601333333333325,0.047492,0.04843333333333333,0.04848966666666666
FSNTOA_1_1800_3600,0.015010333333333334,0.022983,0.03906866666666667,0.04464133333333333,0.047356666666666665,0.04900566666666667,0.049300666666666666,0.048895
FSNT_1_1800_3600,0.014837000000000001,0.023184333333333335,0.039217,0.045283666666666667,0.047382,0.04898066666666667,0.04945433333333333,0.04894166666666666
FSUTOA_1_1800_3600,0.015009,0.027387666666666668,0.039169333333333334,0.04478133333333333,0.047914000000000005,0.04880266666666667,0.04982133333333333,0.04903566666666667
ICEFRAC_1_1800_3600,0.009469666666666666,0.010488666666666667,0.012265333333333335,0.014169333333333332,0.014881333333333335,0.015385999999999999,0.015843333333333334,0.015746333333333334
LANDFRAC_1_1800_3600,0.012172999999999998,0.01291,0.013345999999999998,0.013695666666666667,0.014106,0.014186999999999998,0.014119999999999999,0.014215666666666668
LHFLX_1_1800_3600,0.015033,0.020472,0.030730333333333335,0.04542266666666667,0.050945,0.05304766666666667,0.054563,0.054845
LWCF_1_1800_3600,0.016028333333333335,0.025415333333333335,0.04362433333333334,0.04921933333333334,0.051875000000000004,0.052811,0.053178,0.05355066666666667
OCNFRAC_1_1800_3600,0.013807,0.015424333333333333,0.017535666666666668,0.01973,0.020683,0.021354,0.02176166666666667,0.02212566666666667
ODV_SSLTA_1_1800_3600,0.007953,0.007956,0.008006666666666667,0.008121000000000001,0.008198666666666667,0.008113,0.008117666666666667,0.008088333333333333
