NYX,1E-1,1E-2,1E-3,1E-4,1E-5,1E-6,1E-7,1E-8
baryon_density,0.111418,0.134474,0.392087,0.456949,0.589969,0.922942,1.090796,1.163573
dark_matter_density,0.174755,0.407608,0.658761,0.871661,0.934154,0.997324,1.036094,1.061310
temperature,0.414284,0.462746,0.637177,0.992744,1.103540,1.165882,1.208488,1.238485
velocity_x,0.466600,0.650875,0.941433,1.070472,1.151120,1.183272,1.202287,1.248263
velocity_y,0.444090,0.659727,0.950272,1.076921,1.157233,1.190464,1.207105,1.256634
velocity_z,0.476127,0.668850,0.959542,1.106375,1.172268,1.194781,1.240034,1.265135
