NYX,threads,1E-1,1E-2,1E-3,1E-4,1E-5,1E-6,1E-7,1E-8
baryon_density,1,0.11015933333333333,0.13243633333333335,0.38892733333333335,0.45726666666666665,0.5973673333333335,0.932573,1.101695,1.1823416666666666
baryon_density,2,0.05677599999999999,0.07184666666666667,0.20245833333333332,0.24039200000000002,0.3115543333333333,0.48588566666666666,0.585305,0.631422
baryon_density,3,0.053115666666666665,0.06038566666666667,0.14634166666666668,0.16900733333333331,0.21565633333333334,0.33702666666666664,0.4057496666666667,0.450448
baryon_density,4,0.038489999999999996,0.045262000000000004,0.11164033333333334,0.13053366666666666,0.16905533333333334,0.266922,0.31984466666666667,0.35786999999999997
baryon_density,5,0.034105333333333335,0.03676033333333333,0.09063900000000001,0.10682633333333334,0.13696100000000003,0.216014,0.27033100000000004,0.30170833333333336
baryon_density,6,0.029242666666666667,0.030186333333333332,0.07801366666666666,0.090227,0.11823233333333333,0.18650733333333333,0.23351866666666665,0.26541966666666666
baryon_density,7,0.023336,0.025144666666666666,0.06612333333333333,0.07811533333333333,0.10502833333333333,0.164033,0.2153503333333333,0.24461199999999997
baryon_density,8,0.021551333333333336,0.026418666666666663,0.06620733333333333,0.07498033333333333,0.09750333333333333,0.14916300000000002,0.1979846666666667,0.23706566666666665
baryon_density,9,0.021158666666666662,0.024904,0.062252,0.07195066666666666,0.09421766666666666,0.16157999999999997,0.20387566666666668,0.240133
baryon_density,10,0.01878866666666667,0.019635333333333334,0.05678633333333333,0.06758533333333333,0.08834399999999999,0.154434,0.194755,0.22996633333333336
baryon_density,11,0.019872,0.022466666666666666,0.054302333333333334,0.06304366666666668,0.088354,0.149143,0.187542,0.21770633333333334
baryon_density,12,0.019641666666666665,0.020470333333333337,0.05008666666666667,0.061974333333333326,0.07968566666666667,0.14264600000000002,0.1736333333333333,0.21667033333333333
baryon_density,13,0.018812,0.019719333333333335,0.04812366666666667,0.056058666666666666,0.07558066666666667,0.13222966666666666,0.17160899999999998,0.19851166666666667
baryon_density,14,0.01905,0.018329666666666668,0.04575033333333334,0.054061666666666675,0.07335333333333334,0.12495966666666668,0.16582433333333332,0.19446433333333335
baryon_density,15,0.015827,0.018202333333333334,0.04363166666666667,0.05102500000000001,0.06786366666666667,0.12291333333333332,0.15870266666666666,0.18869866666666668
baryon_density,16,0.017345333333333334,0.01789,0.04136033333333333,0.048492,0.06565233333333333,0.113795,0.155214,0.18010633333333334
baryon_density,17,0.015265666666666669,0.017380999999999997,0.03914366666666667,0.046678,0.06331233333333333,0.11045100000000001,0.14562766666666668,0.17739033333333332
baryon_density,18,0.014627666666666666,0.015113000000000001,0.037968,0.044631,0.06029266666666666,0.10479299999999998,0.14218666666666666,0.17100033333333334
baryon_density,19,0.013727999999999999,0.015220666666666667,0.036067,0.04256633333333334,0.05849000000000001,0.10131366666666665,0.137691,0.16867266666666667
baryon_density,20,0.013156000000000001,0.014762999999999998,0.034657,0.041379,0.05695433333333333,0.09922799999999998,0.13427799999999998,0.16601400000000002
baryon_density,21,0.012585333333333332,0.013817333333333334,0.033214,0.039749,0.05632633333333333,0.09766933333333333,0.13170800000000002,0.16026699999999997
baryon_density,22,0.012873999999999998,0.013831999999999999,0.031329666666666665,0.03858333333333333,0.05366066666666667,0.09568733333333335,0.12798566666666666,0.15731133333333333
baryon_density,23,0.012053666666666666,0.016526333333333334,0.030762,0.038079999999999996,0.056134333333333335,0.09074933333333333,0.12806533333333334,0.15275066666666667
baryon_density,24,0.018944333333333334,0.018304,0.04035166666666667,0.04720166666666667,0.06066266666666666,0.11072266666666665,0.14675433333333335,0.17273933333333333
baryon_density,32,0.013094333333333333,0.015282666666666667,0.03676633333333334,0.042141000000000005,0.059317,0.09986033333333333,0.13362466666666667,0.163299
baryon_density,64,0.012369999999999999,0.013357666666666665,0.03254833333333333,0.041205,0.053072,0.09947733333333335,0.13059133333333334,0.15353266666666665
baryon_density,128,0.012420333333333334,0.014569333333333332,0.032385,0.037760999999999996,0.05091433333333334,0.092518,0.12267,0.15157766666666667
baryon_density,256,0.014899666666666667,0.016691333333333332,0.032801333333333335,0.03797366666666666,0.051236333333333335,0.09059633333333333,0.12394166666666667,0.14897666666666667
baryon_density,512,0.01845933333333333,0.020928000000000002,0.036269,0.04212333333333334,0.055058666666666665,0.09405133333333333,0.12609766666666666,0.15278633333333333
baryon_density,1024,0.027599666666666665,0.029152333333333332,0.044784333333333336,0.050168333333333336,0.06327100000000001,0.102225,0.13408699999999998,0.158346
dark_matter_density,1,0.17539766666666665,0.41439966666666667,0.6661023333333334,0.8755863333333332,0.9386890000000001,1.011586,1.0512853333333334,1.0859906666666668
dark_matter_density,2,0.09469566666666668,0.2096083333333333,0.34532766666666664,0.45965966666666663,0.508094,0.5579310000000001,0.5927136666666667,0.6183626666666666
dark_matter_density,3,0.07096400000000001,0.15205033333333332,0.23962266666666665,0.3200213333333333,0.36095000000000005,0.40673033333333325,0.43520733333333333,0.4675566666666667
dark_matter_density,4,0.051971666666666666,0.115217,0.18657433333333331,0.251565,0.28836733333333336,0.331829,0.35748566666666665,0.3827483333333333
dark_matter_density,5,0.04434366666666667,0.09277166666666668,0.15268666666666666,0.209531,0.243111,0.28335400000000005,0.314597,0.33849833333333335
dark_matter_density,6,0.03596033333333334,0.07954,0.131405,0.18231933333333336,0.21454966666666667,0.253433,0.281402,0.30599899999999997
dark_matter_density,7,0.031656,0.06860999999999999,0.11412099999999999,0.16156433333333334,0.1958146666666667,0.23126066666666667,0.2573803333333333,0.283333
